
SetupTitle, (c2) Transfer curve in LGP
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0.60000000000000009
TestParameter, Output.Graph.XAxis.Right, -0.60000000000000009
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Id
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vd, Vg, Id
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/22/2024 04:36:48
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, s21c1
MetaData, TestRecord.LinkKey, 09334f6e-842d-4884-8b1c-3005b5e2332a
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -0.4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -0.00028
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -5E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 1.0181818181818183
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 1.0181818181818183
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 1.0181818181818183
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.0181818181818183
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.0181818181818183
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR/AS, Name=Vg, Direction=Double, Linear/Log=LINEAR, Start=100 mV, Stop=-400 mV, Step=-10 mV, No. of Steps=51, Compliance=100 mA, Pwr Comp=1	[VAR2] Unit=SMU2:HR/AS, Name=Vd, Start=-250 mV, Stop=-250 mV, Step=0 V, No. of Steps=5, Compliance=100 mA, Pwr Comp=1
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vd	-0.25,-0.25,-0.25,-0.25,-0.25	-0.25	0	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Vg, Id
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, (c2) Transfer curve in LGP
Dimension1, 102, 102, 102
Dimension2, 5, 5, 5
DataName, Vg, Vd, Id
DataValue, 0.1, -0.25, -6.5754000000000006E-06
DataValue, 0.090000000000000011, -0.25, -7.4300000000000009E-06
DataValue, 0.08, -0.25, -8.4176E-06
DataValue, 0.07, -0.25, -9.4262000000000013E-06
DataValue, 0.060000000000000005, -0.25, -1.06743E-05
DataValue, 0.05, -0.25, -1.2080000000000001E-05
DataValue, 0.04, -0.25, -1.3458E-05
DataValue, 0.030000000000000002, -0.25, -1.5138E-05
DataValue, 0.02, -0.25, -1.6842E-05
DataValue, 0.01, -0.25, -1.8714E-05
DataValue, 0, -0.25, -2.0886E-05
DataValue, -0.01, -0.25, -2.315E-05
DataValue, -0.02, -0.25, -2.5582E-05
DataValue, -0.030000000000000002, -0.25, -2.8242E-05
DataValue, -0.04, -0.25, -3.1124E-05
DataValue, -0.05, -0.25, -3.4148E-05
DataValue, -0.060000000000000005, -0.25, -3.7398000000000003E-05
DataValue, -0.07, -0.25, -4.0982E-05
DataValue, -0.08, -0.25, -4.4752E-05
DataValue, -0.090000000000000011, -0.25, -4.8654E-05
DataValue, -0.1, -0.25, -5.2974000000000005E-05
DataValue, -0.11, -0.25, -5.7434E-05
DataValue, -0.12000000000000001, -0.25, -6.2022E-05
DataValue, -0.13, -0.25, -6.7072E-05
DataValue, -0.14, -0.25, -7.2354E-05
DataValue, -0.15, -0.25, -7.7754E-05
DataValue, -0.16, -0.25, -8.3484E-05
DataValue, -0.17, -0.25, -8.9564E-05
DataValue, -0.18000000000000002, -0.25, -9.5726E-05
DataValue, -0.19, -0.25, -0.00010220200000000001
DataValue, -0.2, -0.25, -0.000109016
DataValue, -0.21000000000000002, -0.25, -0.0001177
DataValue, -0.22, -0.25, -0.00012446
DataValue, -0.23, -0.25, -0.00013172000000000002
DataValue, -0.24000000000000002, -0.25, -0.00013934
DataValue, -0.25, -0.25, -0.00014692
DataValue, -0.26, -0.25, -0.00015470000000000002
DataValue, -0.27, -0.25, -0.00016292000000000002
DataValue, -0.28, -0.25, -0.00017108000000000002
DataValue, -0.29000000000000004, -0.25, -0.00017930000000000002
DataValue, -0.3, -0.25, -0.00018786
DataValue, -0.31, -0.25, -0.00019632000000000002
DataValue, -0.32, -0.25, -0.00020484000000000002
DataValue, -0.33, -0.25, -0.00021338000000000002
DataValue, -0.34, -0.25, -0.000222
DataValue, -0.35000000000000003, -0.25, -0.00023036
DataValue, -0.36000000000000004, -0.25, -0.00023876000000000003
DataValue, -0.37, -0.25, -0.00024702000000000003
DataValue, -0.38, -0.25, -0.00025508000000000003
DataValue, -0.39, -0.25, -0.00026304000000000003
DataValue, -0.4, -0.25, -0.00027100000000000003
DataValue, -0.4, -0.25, -0.00027148
DataValue, -0.39, -0.25, -0.00026496
DataValue, -0.38, -0.25, -0.00025838
DataValue, -0.37, -0.25, -0.00025110000000000003
DataValue, -0.36000000000000004, -0.25, -0.0002435
DataValue, -0.35000000000000003, -0.25, -0.00023594000000000002
DataValue, -0.34, -0.25, -0.00022828
DataValue, -0.33, -0.25, -0.00022032
DataValue, -0.32, -0.25, -0.00021222000000000003
DataValue, -0.31, -0.25, -0.0002042
DataValue, -0.3, -0.25, -0.00019600000000000002
DataValue, -0.29000000000000004, -0.25, -0.00018784000000000002
DataValue, -0.28, -0.25, -0.00017968000000000001
DataValue, -0.27, -0.25, -0.00017166000000000002
DataValue, -0.26, -0.25, -0.00016368
DataValue, -0.25, -0.25, -0.00015568
DataValue, -0.24000000000000002, -0.25, -0.00014788
DataValue, -0.23, -0.25, -0.00014022
DataValue, -0.22, -0.25, -0.0001325
DataValue, -0.21000000000000002, -0.25, -0.00012522
DataValue, -0.2, -0.25, -0.00011818000000000001
DataValue, -0.19, -0.25, -0.00011128
DataValue, -0.18000000000000002, -0.25, -0.00010444000000000001
DataValue, -0.17, -0.25, -9.749E-05
DataValue, -0.16, -0.25, -9.1336000000000008E-05
DataValue, -0.15, -0.25, -8.5278E-05
DataValue, -0.14, -0.25, -7.9524E-05
DataValue, -0.13, -0.25, -7.4098000000000008E-05
DataValue, -0.12000000000000001, -0.25, -6.8676E-05
DataValue, -0.11, -0.25, -6.3572000000000007E-05
DataValue, -0.1, -0.25, -5.8846000000000005E-05
DataValue, -0.090000000000000011, -0.25, -5.4134E-05
DataValue, -0.08, -0.25, -4.9818E-05
DataValue, -0.07, -0.25, -4.58E-05
DataValue, -0.060000000000000005, -0.25, -4.1972000000000004E-05
DataValue, -0.05, -0.25, -3.8294E-05
DataValue, -0.04, -0.25, -3.4864000000000004E-05
DataValue, -0.030000000000000002, -0.25, -3.1698E-05
DataValue, -0.02, -0.25, -2.8746000000000002E-05
DataValue, -0.01, -0.25, -2.5924E-05
DataValue, 0, -0.25, -2.3330000000000002E-05
DataValue, 0.01, -0.25, -2.1002E-05
DataValue, 0.02, -0.25, -1.8768E-05
DataValue, 0.030000000000000002, -0.25, -1.665E-05
DataValue, 0.04, -0.25, -1.485E-05
DataValue, 0.05, -0.25, -1.3122E-05
DataValue, 0.060000000000000005, -0.25, -1.1542E-05
DataValue, 0.07, -0.25, -1.0126000000000001E-05
DataValue, 0.08, -0.25, -8.7361000000000009E-06
DataValue, 0.090000000000000011, -0.25, -7.5808000000000012E-06
DataValue, 0.1, -0.25, -6.6020000000000005E-06
DataValue, 0.1, -0.25, -5.6537000000000006E-06
DataValue, 0.090000000000000011, -0.25, -6.4702E-06
DataValue, 0.08, -0.25, -7.2979000000000009E-06
DataValue, 0.07, -0.25, -8.3399000000000012E-06
DataValue, 0.060000000000000005, -0.25, -9.5039E-06
DataValue, 0.05, -0.25, -1.07006E-05
DataValue, 0.04, -0.25, -1.2498000000000001E-05
DataValue, 0.030000000000000002, -0.25, -1.3908000000000001E-05
DataValue, 0.02, -0.25, -1.5542E-05
DataValue, 0.01, -0.25, -1.7462E-05
DataValue, 0, -0.25, -1.9398E-05
DataValue, -0.01, -0.25, -2.1550000000000002E-05
DataValue, -0.02, -0.25, -2.3994E-05
DataValue, -0.030000000000000002, -0.25, -2.6532E-05
DataValue, -0.04, -0.25, -2.9274E-05
DataValue, -0.05, -0.25, -3.231E-05
DataValue, -0.060000000000000005, -0.25, -3.5522E-05
DataValue, -0.07, -0.25, -3.8914E-05
DataValue, -0.08, -0.25, -4.265E-05
DataValue, -0.090000000000000011, -0.25, -4.6632000000000003E-05
DataValue, -0.1, -0.25, -5.075E-05
DataValue, -0.11, -0.25, -5.528E-05
DataValue, -0.12000000000000001, -0.25, -6.0022E-05
DataValue, -0.13, -0.25, -6.4934E-05
DataValue, -0.14, -0.25, -7.0138E-05
DataValue, -0.15, -0.25, -7.5680000000000007E-05
DataValue, -0.16, -0.25, -8.1364E-05
DataValue, -0.17, -0.25, -8.7358E-05
DataValue, -0.18000000000000002, -0.25, -9.369800000000001E-05
DataValue, -0.19, -0.25, -0.00010021200000000001
DataValue, -0.2, -0.25, -0.000106932
DataValue, -0.21000000000000002, -0.25, -0.00011403200000000001
DataValue, -0.22, -0.25, -0.00012352
DataValue, -0.23, -0.25, -0.00013058000000000001
DataValue, -0.24000000000000002, -0.25, -0.00013798
DataValue, -0.25, -0.25, -0.00014592
DataValue, -0.26, -0.25, -0.00015364
DataValue, -0.27, -0.25, -0.00016164
DataValue, -0.28, -0.25, -0.00016992
DataValue, -0.29000000000000004, -0.25, -0.00017824
DataValue, -0.3, -0.25, -0.00018654
DataValue, -0.31, -0.25, -0.00019506000000000002
DataValue, -0.32, -0.25, -0.00020352
DataValue, -0.33, -0.25, -0.00021186000000000002
DataValue, -0.34, -0.25, -0.00022026
DataValue, -0.35000000000000003, -0.25, -0.00022860000000000003
DataValue, -0.36000000000000004, -0.25, -0.00023706
DataValue, -0.37, -0.25, -0.00024526
DataValue, -0.38, -0.25, -0.00025332
DataValue, -0.39, -0.25, -0.0002614
DataValue, -0.4, -0.25, -0.00026898000000000004
DataValue, -0.4, -0.25, -0.00026926
DataValue, -0.39, -0.25, -0.00026306
DataValue, -0.38, -0.25, -0.0002564
DataValue, -0.37, -0.25, -0.00024906
DataValue, -0.36000000000000004, -0.25, -0.00024168
DataValue, -0.35000000000000003, -0.25, -0.00023424
DataValue, -0.34, -0.25, -0.00022642000000000002
DataValue, -0.33, -0.25, -0.0002186
DataValue, -0.32, -0.25, -0.00021060000000000002
DataValue, -0.31, -0.25, -0.00020262
DataValue, -0.3, -0.25, -0.00019456
DataValue, -0.29000000000000004, -0.25, -0.00018644
DataValue, -0.28, -0.25, -0.00017834
DataValue, -0.27, -0.25, -0.00017034
DataValue, -0.26, -0.25, -0.00016228
DataValue, -0.25, -0.25, -0.00015432
DataValue, -0.24000000000000002, -0.25, -0.00014668
DataValue, -0.23, -0.25, -0.00013894000000000002
DataValue, -0.22, -0.25, -0.00013132
DataValue, -0.21000000000000002, -0.25, -0.00012402
DataValue, -0.2, -0.25, -0.0001168
DataValue, -0.19, -0.25, -0.00010982
DataValue, -0.18000000000000002, -0.25, -0.00010304
DataValue, -0.17, -0.25, -9.6074E-05
