
SetupTitle, (c2) Transfer curve in LGP
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0.60000000000000009
TestParameter, Output.Graph.XAxis.Right, -0.60000000000000009
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Id
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vd, Vg, Id
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/22/2024 04:46:57
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, s21c5
MetaData, TestRecord.LinkKey, 58085c0e-0857-488d-8bbc-62d38d6b804b
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -0.4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -0.0031
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -0.00011
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 1.0367892976588629
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 1.0367892976588629
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 1.0367892976588629
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.0367892976588629
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.0367892976588629
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR/AS, Name=Vg, Direction=Double, Linear/Log=LINEAR, Start=100 mV, Stop=-400 mV, Step=-10 mV, No. of Steps=51, Compliance=100 mA, Pwr Comp=1	[VAR2] Unit=SMU2:HR/AS, Name=Vd, Start=-250 mV, Stop=-250 mV, Step=0 V, No. of Steps=5, Compliance=100 mA, Pwr Comp=1
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vd	-0.25,-0.25,-0.25,-0.25,-0.25	-0.25	0	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Vg, Id
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, (c2) Transfer curve in LGP
Dimension1, 102, 102, 102
Dimension2, 5, 5, 5
DataName, Vg, Vd, Id
DataValue, 0.1, -0.25, -0.00013366000000000002
DataValue, 0.090000000000000011, -0.25, -0.00015132
DataValue, 0.08, -0.25, -0.00017182000000000002
DataValue, 0.07, -0.25, -0.00019482
DataValue, 0.060000000000000005, -0.25, -0.00022038
DataValue, 0.05, -0.25, -0.00024808
DataValue, 0.04, -0.25, -0.00027796
DataValue, 0.030000000000000002, -0.25, -0.00031036000000000003
DataValue, 0.02, -0.25, -0.00034530000000000004
DataValue, 0.01, -0.25, -0.0003823
DataValue, 0, -0.25, -0.00042186000000000003
DataValue, -0.01, -0.25, -0.00046464000000000005
DataValue, -0.02, -0.25, -0.0005088
DataValue, -0.030000000000000002, -0.25, -0.00055592
DataValue, -0.04, -0.25, -0.00060526
DataValue, -0.05, -0.25, -0.00065662
DataValue, -0.060000000000000005, -0.25, -0.00071064
DataValue, -0.07, -0.25, -0.00076658
DataValue, -0.08, -0.25, -0.00082482000000000009
DataValue, -0.090000000000000011, -0.25, -0.0008851000000000001
DataValue, -0.1, -0.25, -0.000947
DataValue, -0.11, -0.25, -0.00101362
DataValue, -0.12000000000000001, -0.25, -0.0010776000000000002
DataValue, -0.13, -0.25, -0.00114426
DataValue, -0.14, -0.25, -0.0012296
DataValue, -0.15, -0.25, -0.0012956
DataValue, -0.16, -0.25, -0.0013652
DataValue, -0.17, -0.25, -0.0014372
DataValue, -0.18000000000000002, -0.25, -0.0015112
DataValue, -0.19, -0.25, -0.0015842
DataValue, -0.2, -0.25, -0.0016592
DataValue, -0.21000000000000002, -0.25, -0.0017344
DataValue, -0.22, -0.25, -0.0018104
DataValue, -0.23, -0.25, -0.001887
DataValue, -0.24000000000000002, -0.25, -0.001963
DataValue, -0.25, -0.25, -0.0020386000000000002
DataValue, -0.26, -0.25, -0.0021138
DataValue, -0.27, -0.25, -0.0021886
DataValue, -0.28, -0.25, -0.0022632
DataValue, -0.29000000000000004, -0.25, -0.002336
DataValue, -0.3, -0.25, -0.0024094
DataValue, -0.31, -0.25, -0.002481
DataValue, -0.32, -0.25, -0.0025492
DataValue, -0.33, -0.25, -0.0026194
DataValue, -0.34, -0.25, -0.002684
DataValue, -0.35000000000000003, -0.25, -0.002747
DataValue, -0.36000000000000004, -0.25, -0.002809
DataValue, -0.37, -0.25, -0.0028682
DataValue, -0.38, -0.25, -0.002924
DataValue, -0.39, -0.25, -0.00298
DataValue, -0.4, -0.25, -0.0030308
DataValue, -0.4, -0.25, -0.0030346
DataValue, -0.39, -0.25, -0.0029928
DataValue, -0.38, -0.25, -0.0029460000000000003
DataValue, -0.37, -0.25, -0.0028958
DataValue, -0.36000000000000004, -0.25, -0.0028438
DataValue, -0.35000000000000003, -0.25, -0.0027876
DataValue, -0.34, -0.25, -0.0027298
DataValue, -0.33, -0.25, -0.0026696000000000003
DataValue, -0.32, -0.25, -0.0026060000000000002
DataValue, -0.31, -0.25, -0.0025408
DataValue, -0.3, -0.25, -0.0024744
DataValue, -0.29000000000000004, -0.25, -0.002405
DataValue, -0.28, -0.25, -0.0023344
DataValue, -0.27, -0.25, -0.0022630000000000003
DataValue, -0.26, -0.25, -0.0021898
DataValue, -0.25, -0.25, -0.0021154
DataValue, -0.24000000000000002, -0.25, -0.002041
DataValue, -0.23, -0.25, -0.0019656
DataValue, -0.22, -0.25, -0.0018878
DataValue, -0.21000000000000002, -0.25, -0.0018136
DataValue, -0.2, -0.25, -0.001738
DataValue, -0.19, -0.25, -0.0016616
DataValue, -0.18000000000000002, -0.25, -0.0015866
DataValue, -0.17, -0.25, -0.0015118
DataValue, -0.16, -0.25, -0.0014368
DataValue, -0.15, -0.25, -0.0013638
DataValue, -0.14, -0.25, -0.0012912
DataValue, -0.13, -0.25, -0.0012198
DataValue, -0.12000000000000001, -0.25, -0.0011478
DataValue, -0.11, -0.25, -0.0010818
DataValue, -0.1, -0.25, -0.0010154
DataValue, -0.090000000000000011, -0.25, -0.00094458000000000009
DataValue, -0.08, -0.25, -0.00088418
DataValue, -0.07, -0.25, -0.00082300000000000006
DataValue, -0.060000000000000005, -0.25, -0.00076444
DataValue, -0.05, -0.25, -0.00070724
DataValue, -0.04, -0.25, -0.00065170000000000007
DataValue, -0.030000000000000002, -0.25, -0.00059936000000000006
DataValue, -0.02, -0.25, -0.00054766
DataValue, -0.01, -0.25, -0.00050072000000000007
DataValue, 0, -0.25, -0.00045504000000000003
DataValue, 0.01, -0.25, -0.00041084000000000004
DataValue, 0.02, -0.25, -0.00037112
DataValue, 0.030000000000000002, -0.25, -0.0003328
DataValue, 0.04, -0.25, -0.00029656
DataValue, 0.05, -0.25, -0.00026344000000000004
DataValue, 0.060000000000000005, -0.25, -0.00023242000000000003
DataValue, 0.07, -0.25, -0.00020354000000000002
DataValue, 0.08, -0.25, -0.00017756
DataValue, 0.090000000000000011, -0.25, -0.0001528
DataValue, 0.1, -0.25, -0.0001318
DataValue, 0.1, -0.25, -0.00011718000000000001
DataValue, 0.090000000000000011, -0.25, -0.0001342
DataValue, 0.08, -0.25, -0.00015404
DataValue, 0.07, -0.25, -0.00017582
DataValue, 0.060000000000000005, -0.25, -0.0001999
DataValue, 0.05, -0.25, -0.00022626000000000002
DataValue, 0.04, -0.25, -0.00025468
DataValue, 0.030000000000000002, -0.25, -0.0002856
DataValue, 0.02, -0.25, -0.00031878
DataValue, 0.01, -0.25, -0.00035426
DataValue, 0, -0.25, -0.00039228
DataValue, -0.01, -0.25, -0.00043336000000000004
DataValue, -0.02, -0.25, -0.0004779
DataValue, -0.030000000000000002, -0.25, -0.00052174
DataValue, -0.04, -0.25, -0.00056966
DataValue, -0.05, -0.25, -0.00062236000000000008
DataValue, -0.060000000000000005, -0.25, -0.00067408000000000008
DataValue, -0.07, -0.25, -0.00072956000000000008
DataValue, -0.08, -0.25, -0.0007872
DataValue, -0.090000000000000011, -0.25, -0.0008471
DataValue, -0.1, -0.25, -0.00090936
DataValue, -0.11, -0.25, -0.00097390000000000009
DataValue, -0.12000000000000001, -0.25, -0.00103968
DataValue, -0.13, -0.25, -0.0011074400000000001
DataValue, -0.14, -0.25, -0.0011956
DataValue, -0.15, -0.25, -0.0012618
DataValue, -0.16, -0.25, -0.0013326
DataValue, -0.17, -0.25, -0.0014048
DataValue, -0.18000000000000002, -0.25, -0.0014784
DataValue, -0.19, -0.25, -0.0015536
DataValue, -0.2, -0.25, -0.0016292000000000001
DataValue, -0.21000000000000002, -0.25, -0.0017052
DataValue, -0.22, -0.25, -0.0017822
DataValue, -0.23, -0.25, -0.0018608000000000001
DataValue, -0.24000000000000002, -0.25, -0.0019376
DataValue, -0.25, -0.25, -0.0020136
DataValue, -0.26, -0.25, -0.0020918
DataValue, -0.27, -0.25, -0.0021674
DataValue, -0.28, -0.25, -0.0022442
DataValue, -0.29000000000000004, -0.25, -0.0023172
DataValue, -0.3, -0.25, -0.0023904
DataValue, -0.31, -0.25, -0.0024626
DataValue, -0.32, -0.25, -0.0025318
DataValue, -0.33, -0.25, -0.0026008
DataValue, -0.34, -0.25, -0.0026688000000000003
DataValue, -0.35000000000000003, -0.25, -0.0027312
DataValue, -0.36000000000000004, -0.25, -0.002793
DataValue, -0.37, -0.25, -0.002854
DataValue, -0.38, -0.25, -0.0029102
DataValue, -0.39, -0.25, -0.0029644
DataValue, -0.4, -0.25, -0.0030164000000000002
DataValue, -0.4, -0.25, -0.0030196
DataValue, -0.39, -0.25, -0.0029776
DataValue, -0.38, -0.25, -0.0029314000000000002
DataValue, -0.37, -0.25, -0.0028822
DataValue, -0.36000000000000004, -0.25, -0.002829
DataValue, -0.35000000000000003, -0.25, -0.0027732
DataValue, -0.34, -0.25, -0.0027158
DataValue, -0.33, -0.25, -0.0026536
DataValue, -0.32, -0.25, -0.0025916
DataValue, -0.31, -0.25, -0.0025262
DataValue, -0.3, -0.25, -0.002458
DataValue, -0.29000000000000004, -0.25, -0.0023888
DataValue, -0.28, -0.25, -0.0023186
DataValue, -0.27, -0.25, -0.0022474
DataValue, -0.26, -0.25, -0.0021734000000000002
DataValue, -0.25, -0.25, -0.002099
DataValue, -0.24000000000000002, -0.25, -0.0020246
DataValue, -0.23, -0.25, -0.0019482
DataValue, -0.22, -0.25, -0.001872
DataValue, -0.21000000000000002, -0.25, -0.0017962
DataValue, -0.2, -0.25, -0.00172
DataValue, -0.19, -0.25, -0.0016434
DataValue, -0.18000000000000002, -0.25, -0.0015676
DataValue, -0.17, -0.25, -0.0014926
DataValue, -0.16, -0.25, -0.0014174
DataValue, -0.15, -0.25, -0.0013436000000000001
DataValue, -0.14, -0.25, -0.0012712
DataValue, -0.13, -0.25, -0.0012000000000000001
DataValue, -0.12000000000000001, -0.25, -0.0011298
DataValue, -0.11, -0.25, -0.0010614
DataValue, -0.1, -0.25, -0.00098844000000000015
DataValue, -0.090000000000000011, -0.25, -0.0009265600000000001
DataValue, -0.08, -0.25, -0.00086418000000000009
DataValue, -0.07, -0.25, -0.00080314
DataValue, -0.060000000000000005, -0.25, -0.00074462000000000009
