START TIME:2024-04-04 01:03:25
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,3.600000e-06, -5.00000e-01, -1.00798e-07, -5.00000e-01, -1.71251e-04
1,1.244144e-01, -5.00000e-01, -3.84504e-08, -5.00000e-01, -2.12564e-04
1,1.244599e-01, -1.50000e+00, -1.81365e-07, -5.00000e-01, -3.11816e-04
1,1.686726e-01, -1.50000e+00, -1.38090e-07, -5.00000e-01, -3.50389e-04
1,2.128572e-01, -1.50000e+00, -1.23447e-07, -5.00000e-01, -3.87691e-04
1,2.570971e-01, -1.50000e+00, -1.14420e-07, -5.00000e-01, -4.24455e-04
1,3.012490e-01, -1.50000e+00, -1.06106e-07, -5.00000e-01, -4.60439e-04
1,4.255762e-01, -1.50000e+00, -8.71303e-08, -5.00000e-01, -5.57317e-04
1,4.823075e-01, -1.50000e+00, -7.96492e-08, -5.00000e-01, -5.98851e-04
1,5.389837e-01, -1.50000e+00, -7.29976e-08, -5.00000e-01, -6.38137e-04
1,5.956271e-01, -1.50000e+00, -6.83707e-08, -5.00000e-01, -6.76961e-04
1,6.522309e-01, -1.50000e+00, -6.47494e-08, -5.00000e-01, -7.13848e-04
2,6.522647e-01, -5.00000e-01, 6.76531e-08, -5.00000e-01, -6.48736e-04
2,7.766557e-01, -5.00000e-01, 1.64968e-08, -5.00000e-01, -6.33915e-04
2,7.768181e-01, -1.50000e+00, -1.21418e-07, -5.00000e-01, -7.69244e-04
2,9.011256e-01, -1.50000e+00, -6.30198e-08, -5.00000e-01, -8.67212e-04
2,9.577940e-01, -1.50000e+00, -5.74054e-08, -5.00000e-01, -9.04051e-04
2,1.014449e+00, -1.50000e+00, -5.34914e-08, -5.00000e-01, -9.39474e-04
2,1.071122e+00, -1.50000e+00, -5.08976e-08, -5.00000e-01, -9.71804e-04
2,1.148054e+00, -1.50000e+00, -4.80205e-08, -5.00000e-01, -1.01478e-03
2,1.204638e+00, -1.50000e+00, -4.40624e-08, -5.00000e-01, -1.04518e-03
2,1.261210e+00, -1.50000e+00, -4.17221e-08, -5.00000e-01, -1.07375e-03
2,1.317739e+00, -1.50000e+00, -3.99815e-08, -5.00000e-01, -1.10113e-03
3,1.317798e+00, -5.00000e-01, 8.32366e-08, -5.00000e-01, -9.76408e-04
3,1.442122e+00, -5.00000e-01, 2.63323e-08, -5.00000e-01, -9.36984e-04
3,1.442161e+00, -1.50000e+00, -1.12342e-07, -5.00000e-01, -1.11785e-03
3,1.566493e+00, -1.50000e+00, -5.00075e-08, -5.00000e-01, -1.21068e-03
3,1.623095e+00, -1.50000e+00, -4.30969e-08, -5.00000e-01, -1.24095e-03
3,1.679665e+00, -1.50000e+00, -3.86835e-08, -5.00000e-01, -1.26936e-03
3,1.736236e+00, -1.50000e+00, -3.61911e-08, -5.00000e-01, -1.29633e-03
3,1.792838e+00, -1.50000e+00, -3.46061e-08, -5.00000e-01, -1.32241e-03
3,1.849397e+00, -1.50000e+00, -3.34730e-08, -5.00000e-01, -1.34659e-03
3,1.906016e+00, -1.50000e+00, -3.26835e-08, -5.00000e-01, -1.37150e-03
3,1.962554e+00, -1.50000e+00, -3.19529e-08, -5.00000e-01, -1.39456e-03
4,1.962611e+00, -5.00000e-01, 9.13206e-08, -5.00000e-01, -1.24836e-03
