
SetupTitle, (c2) Transfer curve in LGP
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0.60000000000000009
TestParameter, Output.Graph.XAxis.Right, -0.60000000000000009
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Id
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vd, Vg, Id
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/20/2024 01:33:24
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, s20c5
MetaData, TestRecord.LinkKey, b729992d-9795-4276-a022-b16d8b347848
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -0.4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -0.0029
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -1.7E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 1.005896635449185
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 1.005896635449185
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 1.005896635449185
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.005896635449185
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.005896635449185
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR/AS, Name=Vg, Direction=Double, Linear/Log=LINEAR, Start=100 mV, Stop=-400 mV, Step=-10 mV, No. of Steps=51, Compliance=100 mA, Pwr Comp=1	[VAR2] Unit=SMU2:HR/AS, Name=Vd, Start=-250 mV, Stop=-250 mV, Step=0 V, No. of Steps=5, Compliance=100 mA, Pwr Comp=1
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vd	-0.25,-0.25,-0.25,-0.25,-0.25	-0.25	0	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Vg, Id
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, (c2) Transfer curve in LGP
Dimension1, 102, 102, 102
Dimension2, 5, 5, 5
DataName, Vg, Vd, Id
DataValue, 0.1, -0.25, -2.2902000000000002E-05
DataValue, 0.090000000000000011, -0.25, -2.8654E-05
DataValue, 0.08, -0.25, -3.5758E-05
DataValue, 0.07, -0.25, -4.422E-05
DataValue, 0.060000000000000005, -0.25, -5.4522000000000004E-05
DataValue, 0.05, -0.25, -6.6338E-05
DataValue, 0.04, -0.25, -7.9724E-05
DataValue, 0.030000000000000002, -0.25, -9.545E-05
DataValue, 0.02, -0.25, -0.00011311
DataValue, 0.01, -0.25, -0.00013580000000000002
DataValue, 0, -0.25, -0.00015686
DataValue, -0.01, -0.25, -0.00018140000000000002
DataValue, -0.02, -0.25, -0.00020804000000000002
DataValue, -0.030000000000000002, -0.25, -0.00023736000000000002
DataValue, -0.04, -0.25, -0.00027028
DataValue, -0.05, -0.25, -0.0003054
DataValue, -0.060000000000000005, -0.25, -0.00034294
DataValue, -0.07, -0.25, -0.00038464
DataValue, -0.08, -0.25, -0.00042882
DataValue, -0.090000000000000011, -0.25, -0.00047488
DataValue, -0.1, -0.25, -0.00052552
DataValue, -0.11, -0.25, -0.00057906000000000006
DataValue, -0.12000000000000001, -0.25, -0.00063454000000000006
DataValue, -0.13, -0.25, -0.00069298
DataValue, -0.14, -0.25, -0.0007556
DataValue, -0.15, -0.25, -0.00081906
DataValue, -0.16, -0.25, -0.00088556000000000008
DataValue, -0.17, -0.25, -0.00095626
DataValue, -0.18000000000000002, -0.25, -0.00102728
DataValue, -0.19, -0.25, -0.00110014
DataValue, -0.2, -0.25, -0.0011896
DataValue, -0.21000000000000002, -0.25, -0.0012622
DataValue, -0.22, -0.25, -0.0013412
DataValue, -0.23, -0.25, -0.0014202
DataValue, -0.24000000000000002, -0.25, -0.0014994000000000001
DataValue, -0.25, -0.25, -0.0015822
DataValue, -0.26, -0.25, -0.001665
DataValue, -0.27, -0.25, -0.0017466
DataValue, -0.28, -0.25, -0.0018318
DataValue, -0.29000000000000004, -0.25, -0.001915
DataValue, -0.3, -0.25, -0.0019986
DataValue, -0.31, -0.25, -0.0020818
DataValue, -0.32, -0.25, -0.0021644
DataValue, -0.33, -0.25, -0.002248
DataValue, -0.34, -0.25, -0.0023294
DataValue, -0.35000000000000003, -0.25, -0.0024098
DataValue, -0.36000000000000004, -0.25, -0.002491
DataValue, -0.37, -0.25, -0.002571
DataValue, -0.38, -0.25, -0.002647
DataValue, -0.39, -0.25, -0.002726
DataValue, -0.4, -0.25, -0.0028
DataValue, -0.4, -0.25, -0.002803
DataValue, -0.39, -0.25, -0.002738
DataValue, -0.38, -0.25, -0.0026702
DataValue, -0.37, -0.25, -0.0025996
DataValue, -0.36000000000000004, -0.25, -0.0025234
DataValue, -0.35000000000000003, -0.25, -0.0024482
DataValue, -0.34, -0.25, -0.0023724
DataValue, -0.33, -0.25, -0.002294
DataValue, -0.32, -0.25, -0.0022128
DataValue, -0.31, -0.25, -0.0021322
DataValue, -0.3, -0.25, -0.002052
DataValue, -0.29000000000000004, -0.25, -0.0019698
DataValue, -0.28, -0.25, -0.0018862
DataValue, -0.27, -0.25, -0.001804
DataValue, -0.26, -0.25, -0.0017224
DataValue, -0.25, -0.25, -0.0016380000000000001
DataValue, -0.24000000000000002, -0.25, -0.0015562
DataValue, -0.23, -0.25, -0.0014764
DataValue, -0.22, -0.25, -0.0013938
DataValue, -0.21000000000000002, -0.25, -0.0013146
DataValue, -0.2, -0.25, -0.0012374
DataValue, -0.19, -0.25, -0.0011616
DataValue, -0.18000000000000002, -0.25, -0.001086
DataValue, -0.17, -0.25, -0.0010122
DataValue, -0.16, -0.25, -0.000938
DataValue, -0.15, -0.25, -0.00087026000000000009
DataValue, -0.14, -0.25, -0.00080472000000000009
DataValue, -0.13, -0.25, -0.00074212000000000008
DataValue, -0.12000000000000001, -0.25, -0.00067848000000000008
DataValue, -0.11, -0.25, -0.00062110000000000008
DataValue, -0.1, -0.25, -0.00056652
DataValue, -0.090000000000000011, -0.25, -0.00051338
DataValue, -0.08, -0.25, -0.00046348000000000006
DataValue, -0.07, -0.25, -0.00041682000000000004
DataValue, -0.060000000000000005, -0.25, -0.00037348000000000004
DataValue, -0.05, -0.25, -0.00033256000000000003
DataValue, -0.04, -0.25, -0.00029416
DataValue, -0.030000000000000002, -0.25, -0.00025858
DataValue, -0.02, -0.25, -0.00022726000000000002
DataValue, -0.01, -0.25, -0.00019722
DataValue, 0, -0.25, -0.00017026
DataValue, 0.01, -0.25, -0.00014658
DataValue, 0.02, -0.25, -0.0001241
DataValue, 0.030000000000000002, -0.25, -0.0001049
DataValue, 0.04, -0.25, -8.5506E-05
DataValue, 0.05, -0.25, -7.169E-05
DataValue, 0.060000000000000005, -0.25, -5.8936E-05
DataValue, 0.07, -0.25, -4.7206E-05
DataValue, 0.08, -0.25, -3.8096E-05
DataValue, 0.090000000000000011, -0.25, -3.0068E-05
DataValue, 0.1, -0.25, -2.3068E-05
DataValue, 0.1, -0.25, -2.0192E-05
DataValue, 0.090000000000000011, -0.25, -2.5220000000000002E-05
DataValue, 0.08, -0.25, -3.1780000000000004E-05
DataValue, 0.07, -0.25, -3.9898E-05
DataValue, 0.060000000000000005, -0.25, -4.9192E-05
DataValue, 0.05, -0.25, -6.0076000000000006E-05
DataValue, 0.04, -0.25, -7.3096E-05
DataValue, 0.030000000000000002, -0.25, -8.7676E-05
DataValue, 0.02, -0.25, -0.000104146
DataValue, 0.01, -0.25, -0.00012694
DataValue, 0, -0.25, -0.0001474
DataValue, -0.01, -0.25, -0.00017038
DataValue, -0.02, -0.25, -0.00019628
DataValue, -0.030000000000000002, -0.25, -0.00022548000000000002
DataValue, -0.04, -0.25, -0.00025654000000000003
DataValue, -0.05, -0.25, -0.00029036000000000003
DataValue, -0.060000000000000005, -0.25, -0.00032900000000000003
DataValue, -0.07, -0.25, -0.00036864000000000005
DataValue, -0.08, -0.25, -0.00041088
DataValue, -0.090000000000000011, -0.25, -0.0004577
DataValue, -0.1, -0.25, -0.00050844000000000009
DataValue, -0.11, -0.25, -0.00055954000000000008
DataValue, -0.12000000000000001, -0.25, -0.00061518
DataValue, -0.13, -0.25, -0.00067462
DataValue, -0.14, -0.25, -0.00073532
DataValue, -0.15, -0.25, -0.000799
DataValue, -0.16, -0.25, -0.00086736000000000007
DataValue, -0.17, -0.25, -0.00093678
DataValue, -0.18000000000000002, -0.25, -0.0010076
DataValue, -0.19, -0.25, -0.0010827200000000001
DataValue, -0.2, -0.25, -0.0011722
DataValue, -0.21000000000000002, -0.25, -0.0012474
DataValue, -0.22, -0.25, -0.0013256000000000001
DataValue, -0.23, -0.25, -0.001404
DataValue, -0.24000000000000002, -0.25, -0.0014854
DataValue, -0.25, -0.25, -0.0015684
DataValue, -0.26, -0.25, -0.0016504
DataValue, -0.27, -0.25, -0.0017332
DataValue, -0.28, -0.25, -0.0018198
DataValue, -0.29000000000000004, -0.25, -0.001904
DataValue, -0.3, -0.25, -0.0019884
DataValue, -0.31, -0.25, -0.0020712
DataValue, -0.32, -0.25, -0.0021562
DataValue, -0.33, -0.25, -0.002241
DataValue, -0.34, -0.25, -0.0023214
DataValue, -0.35000000000000003, -0.25, -0.0024038
DataValue, -0.36000000000000004, -0.25, -0.0024852
DataValue, -0.37, -0.25, -0.0025634
DataValue, -0.38, -0.25, -0.0026408
DataValue, -0.39, -0.25, -0.0027208
DataValue, -0.4, -0.25, -0.0027948
DataValue, -0.4, -0.25, -0.0027976
DataValue, -0.39, -0.25, -0.002732
DataValue, -0.38, -0.25, -0.0026654
DataValue, -0.37, -0.25, -0.0025942
DataValue, -0.36000000000000004, -0.25, -0.0025186
DataValue, -0.35000000000000003, -0.25, -0.0024428
DataValue, -0.34, -0.25, -0.0023668
DataValue, -0.33, -0.25, -0.002284
DataValue, -0.32, -0.25, -0.0022062
DataValue, -0.31, -0.25, -0.0021268
DataValue, -0.3, -0.25, -0.0020438
DataValue, -0.29000000000000004, -0.25, -0.0019612
DataValue, -0.28, -0.25, -0.0018802
DataValue, -0.27, -0.25, -0.0017964
DataValue, -0.26, -0.25, -0.0017122
DataValue, -0.25, -0.25, -0.0016308
DataValue, -0.24000000000000002, -0.25, -0.0015458
DataValue, -0.23, -0.25, -0.0014648
DataValue, -0.22, -0.25, -0.0013856
DataValue, -0.21000000000000002, -0.25, -0.0013052
DataValue, -0.2, -0.25, -0.0012256
DataValue, -0.19, -0.25, -0.0011502
DataValue, -0.18000000000000002, -0.25, -0.0010748
DataValue, -0.17, -0.25, -0.001
DataValue, -0.16, -0.25, -0.00092628
DataValue, -0.15, -0.25, -0.00085850000000000011
DataValue, -0.14, -0.25, -0.0007927600000000001
DataValue, -0.13, -0.25, -0.00073002000000000006
DataValue, -0.12000000000000001, -0.25, -0.00066804000000000006
DataValue, -0.11, -0.25, -0.00060964
DataValue, -0.1, -0.25, -0.0005553
DataValue, -0.090000000000000011, -0.25, -0.00050272
DataValue, -0.08, -0.25, -0.00045282000000000005
DataValue, -0.07, -0.25, -0.00040592000000000004
