START TIME:2024-04-03 23:40:06
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,2.000000e-06, -5.00000e-01, -3.19396e-08, -5.00000e-01, -1.00284e-03
1,5.663270e-02, -5.00000e-01, -2.01256e-08, -5.00000e-01, -1.00977e-03
1,5.667920e-02, -1.20000e+00, -1.09914e-06, -5.00000e-01, -3.46636e-03
1,1.217288e-01, -1.20000e+00, -7.57903e-07, -5.00000e-01, -3.35085e-03
1,1.659459e-01, -1.20000e+00, -6.68320e-07, -5.00000e-01, -3.28894e-03
1,2.100211e-01, -1.20000e+00, -6.28007e-07, -5.00000e-01, -3.23614e-03
1,2.540623e-01, -1.20000e+00, -6.11734e-07, -5.00000e-01, -3.18757e-03
1,2.981989e-01, -1.20000e+00, -6.12380e-07, -5.00000e-01, -3.14404e-03
1,3.423647e-01, -1.20000e+00, -6.21616e-07, -5.00000e-01, -3.10476e-03
1,3.864042e-01, -1.20000e+00, -6.34611e-07, -5.00000e-01, -3.06839e-03
1,4.304557e-01, -1.20000e+00, -6.49079e-07, -5.00000e-01, -3.03432e-03
1,4.744726e-01, -1.20000e+00, -6.63499e-07, -5.00000e-01, -3.00398e-03
1,5.186217e-01, -1.20000e+00, -6.75653e-07, -5.00000e-01, -2.97495e-03
1,5.627238e-01, -1.20000e+00, -6.87430e-07, -5.00000e-01, -2.94643e-03
2,5.628615e-01, -5.00000e-01, 7.30453e-07, -5.00000e-01, -9.82794e-04
2,6.280648e-01, -5.00000e-01, 2.93708e-07, -5.00000e-01, -9.83268e-04
2,6.281159e-01, -1.20000e+00, -1.18248e-06, -5.00000e-01, -3.25202e-03
2,6.930907e-01, -1.20000e+00, -8.35127e-07, -5.00000e-01, -3.16313e-03
2,7.371205e-01, -1.20000e+00, -7.99414e-07, -5.00000e-01, -3.11646e-03
2,7.812064e-01, -1.20000e+00, -7.77738e-07, -5.00000e-01, -3.07648e-03
2,8.252208e-01, -1.20000e+00, -7.62965e-07, -5.00000e-01, -3.04122e-03
