START TIME:2024-04-03 22:34:29
REPEAT,TIME(sec),SMUA-VOLTAGE(V),SMUA-CURRENT(A),SMUB-VOLTAGE(V),SMUB-CURRENT(A)
1,2.500000e-06, -5.00000e-01, -4.60247e-09, -5.00000e-01, -1.31224e-03
1,1.316294e-01, -5.00000e-01, -3.34909e-09, -5.00000e-01, -1.31012e-03
1,1.316883e-01, -1.20000e+00, -9.42915e-08, -5.00000e-01, -5.72728e-04
1,2.560654e-01, -1.20000e+00, -6.46942e-08, -5.00000e-01, -5.37246e-04
2,2.561220e-01, -5.00000e-01, 8.03585e-08, -5.00000e-01, -5.43495e-04
2,5.356280e-01, -5.00000e-01, 3.99643e-09, -5.00000e-01, -6.03998e-04
2,5.356791e-01, -1.20000e+00, -7.16062e-08, -5.00000e-01, -5.85344e-04
2,5.928016e-01, -1.20000e+00, -6.20963e-08, -5.00000e-01, -5.71442e-04
3,5.929303e-01, -5.00000e-01, 1.07721e-07, -5.00000e-01, -4.83254e-04
3,8.723875e-01, -5.00000e-01, 6.39530e-09, -5.00000e-01, -5.16587e-04
3,8.725184e-01, -1.20000e+00, -5.87697e-08, -5.00000e-01, -5.71835e-04
3,9.293013e-01, -1.20000e+00, -5.09354e-08, -5.00000e-01, -5.60149e-04
4,9.293501e-01, -5.00000e-01, 1.09180e-07, -5.00000e-01, -4.34925e-04
4,1.208847e+00, -5.00000e-01, -1.32296e-09, -5.00000e-01, -4.59799e-04
4,1.208894e+00, -1.20000e+00, -6.02871e-08, -5.00000e-01, -5.52770e-04
4,1.265600e+00, -1.20000e+00, -4.88541e-08, -5.00000e-01, -5.40837e-04
5,1.265646e+00, -5.00000e-01, 1.14958e-07, -5.00000e-01, -4.05267e-04
5,1.389993e+00, -5.00000e-01, 2.32604e-08, -5.00000e-01, -4.13790e-04
5,1.390035e+00, -1.20000e+00, -1.70361e-07, -5.00000e-01, -5.59470e-04
5,1.514557e+00, -1.20000e+00, -5.85990e-08, -5.00000e-01, -5.31767e-04
6,1.514608e+00, -5.00000e-01, 1.15778e-07, -5.00000e-01, -3.84162e-04
6,1.639092e+00, -5.00000e-01, 2.43914e-08, -5.00000e-01, -3.94603e-04
6,1.639140e+00, -1.20000e+00, -1.72199e-07, -5.00000e-01, -5.41189e-04
6,1.763481e+00, -1.20000e+00, -5.61795e-08, -5.00000e-01, -5.17351e-04
7,1.763522e+00, -5.00000e-01, 1.19542e-07, -5.00000e-01, -3.64903e-04
7,1.887932e+00, -5.00000e-01, 2.97817e-08, -5.00000e-01, -3.72479e-04
7,1.887982e+00, -1.20000e+00, -1.84163e-07, -5.00000e-01, -5.25973e-04
7,2.012341e+00, -1.20000e+00, -6.29989e-08, -5.00000e-01, -5.04950e-04
8,2.012390e+00, -5.00000e-01, 1.27076e-07, -5.00000e-01, -3.46561e-04
8,2.136728e+00, -5.00000e-01, 2.54678e-08, -5.00000e-01, -3.53017e-04
8,2.136776e+00, -1.20000e+00, -1.88448e-07, -5.00000e-01, -5.13568e-04
8,2.261110e+00, -1.20000e+00, -6.72722e-08, -5.00000e-01, -4.94229e-04
9,2.261154e+00, -5.00000e-01, 1.23756e-07, -5.00000e-01, -3.35219e-04
9,2.385543e+00, -5.00000e-01, 2.35070e-08, -5.00000e-01, -3.42079e-04
9,2.385595e+00, -1.20000e+00, -1.90563e-07, -5.00000e-01, -5.03045e-04
9,2.429744e+00, -1.20000e+00, -1.00484e-07, -5.00000e-01, -4.94662e-04
9,2.554139e+00, -1.20000e+00, -6.49410e-08, -5.00000e-01, -4.83861e-04
10,2.554184e+00, -5.00000e-01, 1.34631e-07, -5.00000e-01, -3.21103e-04
10,2.678546e+00, -5.00000e-01, 2.95464e-08, -5.00000e-01, -3.28217e-04
10,2.678596e+00, -1.20000e+00, -2.06061e-07, -5.00000e-01, -4.93661e-04
10,2.723609e+00, -1.20000e+00, -1.06573e-07, -5.00000e-01, -4.87371e-04
10,2.847926e+00, -1.20000e+00, -6.93154e-08, -5.00000e-01, -4.71199e-04
11,2.847973e+00, -5.00000e-01, 1.36286e-07, -5.00000e-01, -3.12253e-04
11,2.972345e+00, -5.00000e-01, 3.26387e-08, -5.00000e-01, -3.15444e-04
11,2.972399e+00, -1.20000e+00, -2.08968e-07, -5.00000e-01, -4.80942e-04
11,3.016568e+00, -1.20000e+00, -1.10581e-07, -5.00000e-01, -4.75904e-04
11,3.140956e+00, -1.20000e+00, -7.63848e-08, -5.00000e-01, -4.63267e-04
12,3.140998e+00, -5.00000e-01, 1.60389e-07, -5.00000e-01, -2.98149e-04
12,3.265379e+00, -5.00000e-01, 4.98844e-08, -5.00000e-01, -3.04565e-04
12,3.265424e+00, -1.20000e+00, -2.23576e-07, -5.00000e-01, -4.77229e-04
12,3.309610e+00, -1.20000e+00, -1.20243e-07, -5.00000e-01, -4.73180e-04
12,3.433991e+00, -1.20000e+00, -7.71441e-08, -5.00000e-01, -4.62582e-04
13,3.434060e+00, -5.00000e-01, 1.60433e-07, -5.00000e-01, -2.91281e-04
