
SetupTitle, I/V Sweep
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vd
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, -0.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Id
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vd, Vg, Id
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/24/2024 02:30:17
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 18
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 1 lgp output s11c1
MetaData, TestRecord.LinkKey, 8ae9ff8e-a3ea-47f7-8427-c0f350324863
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vd
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -0.6
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -0.0012
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 8.6E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.41666666666666669
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.99928384657662006
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.41666666666666669
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.99928384657662006
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.41666666666666669
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.99928384657662006
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.41666666666666669
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.99928384657662006
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.41666666666666669
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.99928384657662006
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR/AS, Name=Vd, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=-600 mV, Step=-12 mV, No. of Steps=51, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU1:HR/AS, Name=Vg, Start=0 V, Stop=-550 mV, Step=-50 mV, No. of Steps=12, Compliance=99 uA, Pwr Comp=OFF
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vg	0,-0.05,-0.1,-0.15,-0.2,-0.25,-0.3,-0.35,-0.4,-0.45,-0.5,-0.55	0	-0.05	12
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Vg, Id
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep
Dimension1, 102, 102, 102
Dimension2, 12, 12, 12
DataName, Vd, Vg, Id
DataValue, 0, 0, 6.115E-07
DataValue, -0.012, 0, -1.923E-05
DataValue, -0.024, 0, -3.7164E-05
DataValue, -0.036000000000000004, 0, -5.3742E-05
DataValue, -0.048, 0, -6.931E-05
DataValue, -0.060000000000000005, 0, -8.3694E-05
DataValue, -0.072000000000000008, 0, -9.6972E-05
DataValue, -0.084, 0, -0.000108996
DataValue, -0.096, 0, -0.00011974
DataValue, -0.108, 0, -0.00012968000000000002
DataValue, -0.12000000000000001, 0, -0.00013858000000000002
DataValue, -0.132, 0, -0.0001463
DataValue, -0.14400000000000002, 0, -0.00015318000000000002
DataValue, -0.156, 0, -0.00015916000000000001
DataValue, -0.168, 0, -0.00016426
DataValue, -0.18000000000000002, 0, -0.00016866
DataValue, -0.192, 0, -0.00017240000000000002
DataValue, -0.20400000000000002, 0, -0.00017528000000000002
DataValue, -0.216, 0, -0.00017754
DataValue, -0.228, 0, -0.00017940000000000002
DataValue, -0.24000000000000002, 0, -0.00018074
DataValue, -0.252, 0, -0.00018164
DataValue, -0.264, 0, -0.00018232
DataValue, -0.276, 0, -0.00018278
DataValue, -0.28800000000000003, 0, -0.00018288
DataValue, -0.3, 0, -0.00018294
DataValue, -0.312, 0, -0.00018302000000000002
DataValue, -0.324, 0, -0.0001832
DataValue, -0.336, 0, -0.0001831
DataValue, -0.34800000000000003, 0, -0.00018302000000000002
DataValue, -0.36000000000000004, 0, -0.00018336
DataValue, -0.372, 0, -0.0001833
DataValue, -0.384, 0, -0.0001832
DataValue, -0.396, 0, -0.00018326
DataValue, -0.40800000000000003, 0, -0.00018332
DataValue, -0.42000000000000004, 0, -0.0001833
DataValue, -0.432, 0, -0.00018332
DataValue, -0.444, 0, -0.0001834
DataValue, -0.456, 0, -0.00018316
DataValue, -0.468, 0, -0.00018304
DataValue, -0.48000000000000004, 0, -0.000183
DataValue, -0.49200000000000005, 0, -0.00018298
DataValue, -0.504, 0, -0.00018264
DataValue, -0.516, 0, -0.00018258
DataValue, -0.528, 0, -0.00018264
DataValue, -0.54, 0, -0.00018240000000000002
DataValue, -0.552, 0, -0.00018234000000000002
DataValue, -0.56400000000000006, 0, -0.0001822
DataValue, -0.57600000000000007, 0, -0.00018224000000000002
DataValue, -0.58800000000000008, 0, -0.00018194
DataValue, -0.6, 0, -0.00018182000000000002
DataValue, -0.6, 0, -0.00018172000000000002
DataValue, -0.58800000000000008, 0, -0.00018166000000000002
DataValue, -0.57600000000000007, 0, -0.00018166000000000002
DataValue, -0.56400000000000006, 0, -0.00018128
DataValue, -0.552, 0, -0.00018126
DataValue, -0.54, 0, -0.00018106
DataValue, -0.528, 0, -0.00018102
DataValue, -0.516, 0, -0.00018092000000000002
DataValue, -0.504, 0, -0.00018076000000000002
DataValue, -0.49200000000000005, 0, -0.00018064
DataValue, -0.48000000000000004, 0, -0.00018028
DataValue, -0.468, 0, -0.00018006
DataValue, -0.456, 0, -0.00017986
DataValue, -0.444, 0, -0.00017956000000000002
DataValue, -0.432, 0, -0.0001795
DataValue, -0.42000000000000004, 0, -0.00017922
DataValue, -0.40800000000000003, 0, -0.00017900000000000001
DataValue, -0.396, 0, -0.0001787
DataValue, -0.384, 0, -0.00017854
DataValue, -0.372, 0, -0.00017820000000000002
DataValue, -0.36000000000000004, 0, -0.00017804000000000002
DataValue, -0.34800000000000003, 0, -0.00017776
DataValue, -0.336, 0, -0.0001774
DataValue, -0.324, 0, -0.00017694000000000002
DataValue, -0.312, 0, -0.0001765
DataValue, -0.3, 0, -0.00017596000000000002
DataValue, -0.28800000000000003, 0, -0.00017522000000000002
DataValue, -0.276, 0, -0.0001745
DataValue, -0.264, 0, -0.00017356
DataValue, -0.252, 0, -0.00017238
DataValue, -0.24000000000000002, 0, -0.00017088000000000002
DataValue, -0.228, 0, -0.00016876
DataValue, -0.216, 0, -0.00016694
DataValue, -0.20400000000000002, 0, -0.00016402000000000002
DataValue, -0.192, 0, -0.00016114000000000002
DataValue, -0.18000000000000002, 0, -0.0001576
DataValue, -0.168, 0, -0.00015336
DataValue, -0.156, 0, -0.00014844
DataValue, -0.14400000000000002, 0, -0.00014276000000000002
DataValue, -0.132, 0, -0.00013642
DataValue, -0.12000000000000001, 0, -0.00012916000000000002
DataValue, -0.108, 0, -0.00012128
DataValue, -0.096, 0, -0.00011238
DataValue, -0.084, 0, -0.0001023
DataValue, -0.072000000000000008, 0, -9.126E-05
DataValue, -0.060000000000000005, 0, -7.8832000000000007E-05
DataValue, -0.048, 0, -6.5512E-05
DataValue, -0.036000000000000004, 0, -5.0982E-05
DataValue, -0.024, 0, -3.5368000000000004E-05
DataValue, -0.012, 0, -1.8298E-05
DataValue, 0, 0, -1.1487079999999999E-07
DataValue, 0, -0.05, 7.1336E-07
DataValue, -0.012, -0.05, -2.2084E-05
DataValue, -0.024, -0.05, -4.2902000000000004E-05
DataValue, -0.036000000000000004, -0.05, -6.2618E-05
DataValue, -0.048, -0.05, -8.1384E-05
DataValue, -0.060000000000000005, -0.05, -9.8758E-05
DataValue, -0.072000000000000008, -0.05, -0.00011506000000000001
DataValue, -0.084, -0.05, -0.00013028
DataValue, -0.096, -0.05, -0.00014460000000000002
DataValue, -0.108, -0.05, -0.00015758000000000002
DataValue, -0.12000000000000001, -0.05, -0.00016938
DataValue, -0.132, -0.05, -0.00018028
DataValue, -0.14400000000000002, -0.05, -0.00019022
DataValue, -0.156, -0.05, -0.00019892
DataValue, -0.168, -0.05, -0.00020690000000000002
DataValue, -0.18000000000000002, -0.05, -0.00021402000000000001
DataValue, -0.192, -0.05, -0.00022042
DataValue, -0.20400000000000002, -0.05, -0.00022586
DataValue, -0.216, -0.05, -0.00023056000000000002
DataValue, -0.228, -0.05, -0.00023466
DataValue, -0.24000000000000002, -0.05, -0.00023812
DataValue, -0.252, -0.05, -0.00024064000000000003
DataValue, -0.264, -0.05, -0.00024314
DataValue, -0.276, -0.05, -0.00024508
DataValue, -0.28800000000000003, -0.05, -0.00024636
DataValue, -0.3, -0.05, -0.0002478
DataValue, -0.312, -0.05, -0.00024884
DataValue, -0.324, -0.05, -0.00024968
DataValue, -0.336, -0.05, -0.00025008
DataValue, -0.34800000000000003, -0.05, -0.00025068000000000003
DataValue, -0.36000000000000004, -0.05, -0.00025124
DataValue, -0.372, -0.05, -0.00025144
DataValue, -0.384, -0.05, -0.00025184000000000003
DataValue, -0.396, -0.05, -0.00025182000000000004
DataValue, -0.40800000000000003, -0.05, -0.00025158
DataValue, -0.42000000000000004, -0.05, -0.000252
DataValue, -0.432, -0.05, -0.00025206
DataValue, -0.444, -0.05, -0.00025242
DataValue, -0.456, -0.05, -0.00025268
DataValue, -0.468, -0.05, -0.0002528
DataValue, -0.48000000000000004, -0.05, -0.00025282
DataValue, -0.49200000000000005, -0.05, -0.0002531
DataValue, -0.504, -0.05, -0.00025320000000000003
DataValue, -0.516, -0.05, -0.00025352
DataValue, -0.528, -0.05, -0.00025352
DataValue, -0.54, -0.05, -0.00025352
DataValue, -0.552, -0.05, -0.00025350000000000004
DataValue, -0.56400000000000006, -0.05, -0.00025374
DataValue, -0.57600000000000007, -0.05, -0.00025370000000000004
DataValue, -0.58800000000000008, -0.05, -0.00025370000000000004
DataValue, -0.6, -0.05, -0.00025392000000000004
DataValue, -0.6, -0.05, -0.0002539
DataValue, -0.58800000000000008, -0.05, -0.00025370000000000004
DataValue, -0.57600000000000007, -0.05, -0.00025364
DataValue, -0.56400000000000006, -0.05, -0.00025350000000000004
DataValue, -0.552, -0.05, -0.00025340000000000003
DataValue, -0.54, -0.05, -0.00025326
DataValue, -0.528, -0.05, -0.00025312
DataValue, -0.516, -0.05, -0.00025308000000000004
DataValue, -0.504, -0.05, -0.0002527
DataValue, -0.49200000000000005, -0.05, -0.00025264
DataValue, -0.48000000000000004, -0.05, -0.00025236000000000003
DataValue, -0.468, -0.05, -0.00025202
DataValue, -0.456, -0.05, -0.00025162000000000003
DataValue, -0.444, -0.05, -0.00025146
DataValue, -0.432, -0.05, -0.00025088000000000004
DataValue, -0.42000000000000004, -0.05, -0.00025056000000000004
DataValue, -0.40800000000000003, -0.05, -0.00025018
DataValue, -0.396, -0.05, -0.00024964000000000003
DataValue, -0.384, -0.05, -0.00024912000000000003
DataValue, -0.372, -0.05, -0.00024852
DataValue, -0.36000000000000004, -0.05, -0.00024792
DataValue, -0.34800000000000003, -0.05, -0.00024732000000000004
DataValue, -0.336, -0.05, -0.00024650000000000003
DataValue, -0.324, -0.05, -0.0002456
DataValue, -0.312, -0.05, -0.00024462
DataValue, -0.3, -0.05, -0.00024324
DataValue, -0.28800000000000003, -0.05, -0.00024174000000000003
DataValue, -0.276, -0.05, -0.00024016
DataValue, -0.264, -0.05, -0.00023804000000000002
DataValue, -0.252, -0.05, -0.00023562000000000002
DataValue, -0.24000000000000002, -0.05, -0.00023272
DataValue, -0.228, -0.05, -0.00022938
