
SetupTitle, (c2) Transfer curve in LGP
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0.60000000000000009
TestParameter, Output.Graph.XAxis.Right, -0.60000000000000009
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Id
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vd, Vg, Id
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/22/2024 06:19:53
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 5wt-s21c4
MetaData, TestRecord.LinkKey, 5613a505-e578-4367-8a40-603bcbeb03ab
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -0.4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -9.3E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -2.7E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 1.0029116790682626
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 1.0029116790682626
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 1.0029116790682626
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.0029116790682626
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.0029116790682626
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR/AS, Name=Vg, Direction=Double, Linear/Log=LINEAR, Start=100 mV, Stop=-400 mV, Step=-10 mV, No. of Steps=51, Compliance=100 mA, Pwr Comp=1	[VAR2] Unit=SMU2:HR/AS, Name=Vd, Start=-250 mV, Stop=-250 mV, Step=0 V, No. of Steps=5, Compliance=100 mA, Pwr Comp=1
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vd	-0.25,-0.25,-0.25,-0.25,-0.25	-0.25	0	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Vg, Id
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, (c2) Transfer curve in LGP
Dimension1, 102, 102, 102
Dimension2, 5, 5, 5
DataName, Vg, Vd, Id
DataValue, 0.1, -0.25, -3.6722E-07
DataValue, 0.090000000000000011, -0.25, -4.2218E-07
DataValue, 0.08, -0.25, -4.723E-07
DataValue, 0.07, -0.25, -6.0976E-07
DataValue, 0.060000000000000005, -0.25, -7.361E-07
DataValue, 0.05, -0.25, -8.4166E-07
DataValue, 0.04, -0.25, -1.02666E-06
DataValue, 0.030000000000000002, -0.25, -1.2625000000000002E-06
DataValue, 0.02, -0.25, -1.5056000000000003E-06
DataValue, 0.01, -0.25, -1.7198000000000003E-06
DataValue, 0, -0.25, -2.0248E-06
DataValue, -0.01, -0.25, -2.3992000000000003E-06
DataValue, -0.02, -0.25, -2.7436000000000003E-06
DataValue, -0.030000000000000002, -0.25, -3.1879000000000004E-06
DataValue, -0.04, -0.25, -3.7276000000000005E-06
DataValue, -0.05, -0.25, -4.2528E-06
DataValue, -0.060000000000000005, -0.25, -4.8436000000000005E-06
DataValue, -0.07, -0.25, -5.5885000000000008E-06
DataValue, -0.08, -0.25, -6.3354E-06
DataValue, -0.090000000000000011, -0.25, -7.1842000000000006E-06
DataValue, -0.1, -0.25, -8.1687E-06
DataValue, -0.11, -0.25, -9.1763E-06
DataValue, -0.12000000000000001, -0.25, -1.02889E-05
DataValue, -0.13, -0.25, -1.1920000000000001E-05
DataValue, -0.14, -0.25, -1.3166E-05
DataValue, -0.15, -0.25, -1.4638000000000001E-05
DataValue, -0.16, -0.25, -1.6228E-05
DataValue, -0.17, -0.25, -1.7842E-05
DataValue, -0.18000000000000002, -0.25, -1.9698E-05
DataValue, -0.19, -0.25, -2.1688E-05
DataValue, -0.2, -0.25, -2.3716E-05
DataValue, -0.21000000000000002, -0.25, -2.5884E-05
DataValue, -0.22, -0.25, -2.8344000000000002E-05
DataValue, -0.23, -0.25, -3.0814E-05
DataValue, -0.24000000000000002, -0.25, -3.348E-05
DataValue, -0.25, -0.25, -3.6288E-05
DataValue, -0.26, -0.25, -3.9222E-05
DataValue, -0.27, -0.25, -4.2262E-05
DataValue, -0.28, -0.25, -4.553E-05
DataValue, -0.29000000000000004, -0.25, -4.8814000000000004E-05
DataValue, -0.3, -0.25, -5.2170000000000004E-05
DataValue, -0.31, -0.25, -5.5734E-05
DataValue, -0.32, -0.25, -5.94E-05
DataValue, -0.33, -0.25, -6.3048E-05
DataValue, -0.34, -0.25, -6.69E-05
DataValue, -0.35000000000000003, -0.25, -7.0776E-05
DataValue, -0.36000000000000004, -0.25, -7.4634E-05
DataValue, -0.37, -0.25, -7.8498E-05
DataValue, -0.38, -0.25, -8.2558E-05
DataValue, -0.39, -0.25, -8.6456E-05
DataValue, -0.4, -0.25, -9.0314E-05
DataValue, -0.4, -0.25, -9.075E-05
DataValue, -0.39, -0.25, -8.7868E-05
DataValue, -0.38, -0.25, -8.4758E-05
DataValue, -0.37, -0.25, -8.1532E-05
DataValue, -0.36000000000000004, -0.25, -7.8252000000000009E-05
DataValue, -0.35000000000000003, -0.25, -7.4838E-05
DataValue, -0.34, -0.25, -7.1388E-05
DataValue, -0.33, -0.25, -6.8086E-05
DataValue, -0.32, -0.25, -6.4616E-05
DataValue, -0.31, -0.25, -6.1180000000000007E-05
DataValue, -0.3, -0.25, -5.7826000000000005E-05
DataValue, -0.29000000000000004, -0.25, -5.4460000000000004E-05
DataValue, -0.28, -0.25, -5.1138000000000004E-05
DataValue, -0.27, -0.25, -4.7958000000000004E-05
DataValue, -0.26, -0.25, -4.479E-05
DataValue, -0.25, -0.25, -4.1784E-05
DataValue, -0.24000000000000002, -0.25, -3.8820000000000004E-05
DataValue, -0.23, -0.25, -3.6006E-05
DataValue, -0.22, -0.25, -3.3326E-05
DataValue, -0.21000000000000002, -0.25, -3.0738E-05
DataValue, -0.2, -0.25, -2.8152E-05
DataValue, -0.19, -0.25, -2.5794E-05
DataValue, -0.18000000000000002, -0.25, -2.356E-05
DataValue, -0.17, -0.25, -2.1402E-05
DataValue, -0.16, -0.25, -1.9444000000000002E-05
DataValue, -0.15, -0.25, -1.757E-05
DataValue, -0.14, -0.25, -1.5858E-05
DataValue, -0.13, -0.25, -1.4226E-05
DataValue, -0.12000000000000001, -0.25, -1.2764E-05
DataValue, -0.11, -0.25, -1.1408E-05
DataValue, -0.1, -0.25, -1.0122E-05
DataValue, -0.090000000000000011, -0.25, -8.8816000000000015E-06
DataValue, -0.08, -0.25, -7.8162000000000015E-06
DataValue, -0.07, -0.25, -6.860300000000001E-06
DataValue, -0.060000000000000005, -0.25, -6.0540000000000008E-06
DataValue, -0.05, -0.25, -5.2644000000000008E-06
DataValue, -0.04, -0.25, -4.5420000000000007E-06
DataValue, -0.030000000000000002, -0.25, -3.9551000000000005E-06
DataValue, -0.02, -0.25, -3.4102000000000004E-06
DataValue, -0.01, -0.25, -2.8842000000000003E-06
DataValue, 0, -0.25, -2.4753000000000003E-06
DataValue, 0.01, -0.25, -2.1283E-06
DataValue, 0.02, -0.25, -1.7595000000000003E-06
DataValue, 0.030000000000000002, -0.25, -1.4748E-06
DataValue, 0.04, -0.25, -1.2693E-06
DataValue, 0.05, -0.25, -1.0142000000000002E-06
DataValue, 0.060000000000000005, -0.25, -8.468E-07
DataValue, 0.07, -0.25, -6.7167999999999994E-07
DataValue, 0.08, -0.25, -5.3864E-07
DataValue, 0.090000000000000011, -0.25, -4.726E-07
DataValue, 0.1, -0.25, -3.8756E-07
DataValue, 0.1, -0.25, -2.7916E-07
DataValue, 0.090000000000000011, -0.25, -3.5674E-07
DataValue, 0.08, -0.25, -4.643E-07
DataValue, 0.07, -0.25, -5.1998E-07
DataValue, 0.060000000000000005, -0.25, -6.3282E-07
DataValue, 0.05, -0.25, -8.0898E-07
DataValue, 0.04, -0.25, -9.3874E-07
DataValue, 0.030000000000000002, -0.25, -1.10526E-06
DataValue, 0.02, -0.25, -1.4139000000000001E-06
DataValue, 0.01, -0.25, -1.6985000000000001E-06
DataValue, 0, -0.25, -1.9479E-06
DataValue, -0.01, -0.25, -2.2815E-06
DataValue, -0.02, -0.25, -2.7097E-06
DataValue, -0.030000000000000002, -0.25, -3.1072000000000005E-06
DataValue, -0.04, -0.25, -3.5971000000000003E-06
DataValue, -0.05, -0.25, -4.2070000000000005E-06
DataValue, -0.060000000000000005, -0.25, -4.7894E-06
DataValue, -0.07, -0.25, -5.4928E-06
DataValue, -0.08, -0.25, -6.324100000000001E-06
DataValue, -0.090000000000000011, -0.25, -7.1595000000000007E-06
DataValue, -0.1, -0.25, -8.1305000000000012E-06
DataValue, -0.11, -0.25, -9.2293000000000016E-06
DataValue, -0.12000000000000001, -0.25, -1.0364100000000001E-05
DataValue, -0.13, -0.25, -1.2132E-05
DataValue, -0.14, -0.25, -1.342E-05
DataValue, -0.15, -0.25, -1.4872000000000001E-05
DataValue, -0.16, -0.25, -1.6522000000000002E-05
DataValue, -0.17, -0.25, -1.8278E-05
DataValue, -0.18000000000000002, -0.25, -2.014E-05
DataValue, -0.19, -0.25, -2.2116E-05
DataValue, -0.2, -0.25, -2.4286E-05
DataValue, -0.21000000000000002, -0.25, -2.6588E-05
DataValue, -0.22, -0.25, -2.8992E-05
DataValue, -0.23, -0.25, -3.1686E-05
DataValue, -0.24000000000000002, -0.25, -3.4364E-05
DataValue, -0.25, -0.25, -3.7182000000000004E-05
DataValue, -0.26, -0.25, -4.0146E-05
DataValue, -0.27, -0.25, -4.3312E-05
DataValue, -0.28, -0.25, -4.6518000000000004E-05
DataValue, -0.29000000000000004, -0.25, -4.9922E-05
DataValue, -0.3, -0.25, -5.3366000000000004E-05
DataValue, -0.31, -0.25, -5.6904E-05
DataValue, -0.32, -0.25, -6.0596E-05
DataValue, -0.33, -0.25, -6.4298E-05
DataValue, -0.34, -0.25, -6.8072000000000008E-05
DataValue, -0.35000000000000003, -0.25, -7.1948E-05
DataValue, -0.36000000000000004, -0.25, -7.5624E-05
DataValue, -0.37, -0.25, -7.9738E-05
DataValue, -0.38, -0.25, -8.3578E-05
DataValue, -0.39, -0.25, -8.7402E-05
DataValue, -0.4, -0.25, -9.122E-05
DataValue, -0.4, -0.25, -9.1552000000000007E-05
DataValue, -0.39, -0.25, -8.857E-05
DataValue, -0.38, -0.25, -8.5468E-05
DataValue, -0.37, -0.25, -8.2134E-05
DataValue, -0.36000000000000004, -0.25, -7.8812E-05
DataValue, -0.35000000000000003, -0.25, -7.5402000000000008E-05
DataValue, -0.34, -0.25, -7.1962E-05
DataValue, -0.33, -0.25, -6.8448E-05
DataValue, -0.32, -0.25, -6.5062000000000008E-05
DataValue, -0.31, -0.25, -6.1568E-05
DataValue, -0.3, -0.25, -5.827E-05
DataValue, -0.29000000000000004, -0.25, -5.4916E-05
DataValue, -0.28, -0.25, -5.1552000000000004E-05
DataValue, -0.27, -0.25, -4.8354000000000005E-05
DataValue, -0.26, -0.25, -4.5268E-05
DataValue, -0.25, -0.25, -4.2102000000000004E-05
DataValue, -0.24000000000000002, -0.25, -3.9134E-05
DataValue, -0.23, -0.25, -3.6374E-05
