
SetupTitle, (c2) Transfer curve in LGP
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0.60000000000000009
TestParameter, Output.Graph.XAxis.Right, -0.60000000000000009
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Id
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vd, Vg, Id
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 12/22/2024 05:41:21
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 2.5wt-s21c1
MetaData, TestRecord.LinkKey, 75d54500-d125-4892-9559-da2b70f10b06
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -0.4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -0.0002
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -3E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 1.015228426395939
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 1.015228426395939
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 1.015228426395939
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.015228426395939
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.015228426395939
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR/AS, Name=Vg, Direction=Double, Linear/Log=LINEAR, Start=100 mV, Stop=-400 mV, Step=-10 mV, No. of Steps=51, Compliance=100 mA, Pwr Comp=1	[VAR2] Unit=SMU2:HR/AS, Name=Vd, Start=-250 mV, Stop=-250 mV, Step=0 V, No. of Steps=5, Compliance=100 mA, Pwr Comp=1
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vd	-0.25,-0.25,-0.25,-0.25,-0.25	-0.25	0	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Vg, Id
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, (c2) Transfer curve in LGP
Dimension1, 102, 102, 102
Dimension2, 5, 5, 5
DataName, Vg, Vd, Id
DataValue, 0.1, -0.25, -3.6387000000000004E-06
DataValue, 0.090000000000000011, -0.25, -4.1571E-06
DataValue, 0.08, -0.25, -4.7228000000000008E-06
DataValue, 0.07, -0.25, -5.4438E-06
DataValue, 0.060000000000000005, -0.25, -6.2369E-06
DataValue, 0.05, -0.25, -7.062E-06
DataValue, 0.04, -0.25, -8.0848000000000009E-06
DataValue, 0.030000000000000002, -0.25, -9.1715E-06
DataValue, 0.02, -0.25, -1.03445E-05
DataValue, 0.01, -0.25, -1.1918E-05
DataValue, 0, -0.25, -1.3266E-05
DataValue, -0.01, -0.25, -1.4852000000000001E-05
DataValue, -0.02, -0.25, -1.6586E-05
DataValue, -0.030000000000000002, -0.25, -1.8418000000000002E-05
DataValue, -0.04, -0.25, -2.0432E-05
DataValue, -0.05, -0.25, -2.2706000000000002E-05
DataValue, -0.060000000000000005, -0.25, -2.5054E-05
DataValue, -0.07, -0.25, -2.7614E-05
DataValue, -0.08, -0.25, -3.0410000000000002E-05
DataValue, -0.090000000000000011, -0.25, -3.331E-05
DataValue, -0.1, -0.25, -3.6444E-05
DataValue, -0.11, -0.25, -3.9838E-05
DataValue, -0.12000000000000001, -0.25, -4.339E-05
DataValue, -0.13, -0.25, -4.7064E-05
DataValue, -0.14, -0.25, -5.105E-05
DataValue, -0.15, -0.25, -5.5180000000000004E-05
DataValue, -0.16, -0.25, -5.9552E-05
DataValue, -0.17, -0.25, -6.4062E-05
DataValue, -0.18000000000000002, -0.25, -6.8848E-05
DataValue, -0.19, -0.25, -7.3642E-05
DataValue, -0.2, -0.25, -7.8718E-05
DataValue, -0.21000000000000002, -0.25, -8.4062000000000009E-05
DataValue, -0.22, -0.25, -8.9372E-05
DataValue, -0.23, -0.25, -9.4854E-05
DataValue, -0.24000000000000002, -0.25, -0.000100542
DataValue, -0.25, -0.25, -0.000106302
DataValue, -0.26, -0.25, -0.0001121
DataValue, -0.27, -0.25, -0.0001207
DataValue, -0.28, -0.25, -0.00012618000000000002
DataValue, -0.29000000000000004, -0.25, -0.0001316
DataValue, -0.3, -0.25, -0.00013724
DataValue, -0.31, -0.25, -0.00014272000000000002
DataValue, -0.32, -0.25, -0.0001484
DataValue, -0.33, -0.25, -0.00015370000000000002
DataValue, -0.34, -0.25, -0.00015894000000000002
DataValue, -0.35000000000000003, -0.25, -0.00016424
DataValue, -0.36000000000000004, -0.25, -0.00016938
DataValue, -0.37, -0.25, -0.00017442
DataValue, -0.38, -0.25, -0.00017912
DataValue, -0.39, -0.25, -0.00018392000000000001
DataValue, -0.4, -0.25, -0.00018806
DataValue, -0.4, -0.25, -0.00018836000000000002
DataValue, -0.39, -0.25, -0.00018538000000000002
DataValue, -0.38, -0.25, -0.00018196
DataValue, -0.37, -0.25, -0.00017814
DataValue, -0.36000000000000004, -0.25, -0.0001741
DataValue, -0.35000000000000003, -0.25, -0.00016992
DataValue, -0.34, -0.25, -0.00016544000000000002
DataValue, -0.33, -0.25, -0.00016074
DataValue, -0.32, -0.25, -0.00015588
DataValue, -0.31, -0.25, -0.00015092
DataValue, -0.3, -0.25, -0.00014588
DataValue, -0.29000000000000004, -0.25, -0.00014054
DataValue, -0.28, -0.25, -0.00013518000000000002
DataValue, -0.27, -0.25, -0.00012978000000000002
DataValue, -0.26, -0.25, -0.00012422
DataValue, -0.25, -0.25, -0.00011856
DataValue, -0.24000000000000002, -0.25, -0.00011312
DataValue, -0.23, -0.25, -0.00010748000000000001
DataValue, -0.22, -0.25, -0.00010182000000000001
DataValue, -0.21000000000000002, -0.25, -9.5876E-05
DataValue, -0.2, -0.25, -9.056E-05
DataValue, -0.19, -0.25, -8.5310000000000008E-05
DataValue, -0.18000000000000002, -0.25, -8.0102E-05
DataValue, -0.17, -0.25, -7.4946E-05
DataValue, -0.16, -0.25, -6.9898E-05
DataValue, -0.15, -0.25, -6.506E-05
DataValue, -0.14, -0.25, -6.0454E-05
DataValue, -0.13, -0.25, -5.5768E-05
DataValue, -0.12000000000000001, -0.25, -5.1532E-05
DataValue, -0.11, -0.25, -4.7428E-05
DataValue, -0.1, -0.25, -4.3452000000000003E-05
DataValue, -0.090000000000000011, -0.25, -3.9686E-05
DataValue, -0.08, -0.25, -3.6186E-05
DataValue, -0.07, -0.25, -3.2834000000000004E-05
DataValue, -0.060000000000000005, -0.25, -2.9756E-05
DataValue, -0.05, -0.25, -2.6838E-05
DataValue, -0.04, -0.25, -2.4152000000000002E-05
DataValue, -0.030000000000000002, -0.25, -2.1672000000000002E-05
DataValue, -0.02, -0.25, -1.9296E-05
DataValue, -0.01, -0.25, -1.7160000000000002E-05
DataValue, 0, -0.25, -1.5254E-05
DataValue, 0.01, -0.25, -1.3372E-05
DataValue, 0.02, -0.25, -1.1682000000000001E-05
DataValue, 0.030000000000000002, -0.25, -1.0212E-05
DataValue, 0.04, -0.25, -8.8398000000000013E-06
DataValue, 0.05, -0.25, -7.6884E-06
DataValue, 0.060000000000000005, -0.25, -6.626200000000001E-06
DataValue, 0.07, -0.25, -5.7576000000000006E-06
DataValue, 0.08, -0.25, -4.9057E-06
DataValue, 0.090000000000000011, -0.25, -4.1517E-06
DataValue, 0.1, -0.25, -3.5512000000000004E-06
DataValue, 0.1, -0.25, -3.1162000000000003E-06
DataValue, 0.090000000000000011, -0.25, -3.5622000000000004E-06
DataValue, 0.08, -0.25, -4.1417000000000005E-06
DataValue, 0.07, -0.25, -4.8299E-06
DataValue, 0.060000000000000005, -0.25, -5.5391000000000009E-06
DataValue, 0.05, -0.25, -6.3816000000000009E-06
DataValue, 0.04, -0.25, -7.3565000000000006E-06
DataValue, 0.030000000000000002, -0.25, -8.3948000000000013E-06
DataValue, 0.02, -0.25, -9.5496000000000009E-06
DataValue, 0.01, -0.25, -1.0914800000000001E-05
DataValue, 0, -0.25, -1.2742000000000001E-05
DataValue, -0.01, -0.25, -1.4326E-05
DataValue, -0.02, -0.25, -1.6052E-05
DataValue, -0.030000000000000002, -0.25, -1.7902E-05
DataValue, -0.04, -0.25, -1.9978E-05
DataValue, -0.05, -0.25, -2.2264000000000002E-05
DataValue, -0.060000000000000005, -0.25, -2.468E-05
DataValue, -0.07, -0.25, -2.7328E-05
DataValue, -0.08, -0.25, -3.0268000000000002E-05
DataValue, -0.090000000000000011, -0.25, -3.3238E-05
DataValue, -0.1, -0.25, -3.6514E-05
DataValue, -0.11, -0.25, -4.0004E-05
DataValue, -0.12000000000000001, -0.25, -4.3704E-05
DataValue, -0.13, -0.25, -4.7536E-05
DataValue, -0.14, -0.25, -5.165E-05
DataValue, -0.15, -0.25, -5.6018000000000005E-05
DataValue, -0.16, -0.25, -6.0592000000000005E-05
DataValue, -0.17, -0.25, -6.5272000000000008E-05
DataValue, -0.18000000000000002, -0.25, -7.0314E-05
DataValue, -0.19, -0.25, -7.5396000000000008E-05
DataValue, -0.2, -0.25, -8.0614E-05
DataValue, -0.21000000000000002, -0.25, -8.621E-05
DataValue, -0.22, -0.25, -9.1712E-05
DataValue, -0.23, -0.25, -9.7254E-05
DataValue, -0.24000000000000002, -0.25, -0.00010303000000000001
DataValue, -0.25, -0.25, -0.0001089
DataValue, -0.26, -0.25, -0.00011485
DataValue, -0.27, -0.25, -0.00012368
DataValue, -0.28, -0.25, -0.00012902
DataValue, -0.29000000000000004, -0.25, -0.00013470000000000002
DataValue, -0.3, -0.25, -0.00014030000000000002
DataValue, -0.31, -0.25, -0.00014588
DataValue, -0.32, -0.25, -0.00015140000000000002
DataValue, -0.33, -0.25, -0.00015682
DataValue, -0.34, -0.25, -0.0001622
DataValue, -0.35000000000000003, -0.25, -0.00016722000000000002
DataValue, -0.36000000000000004, -0.25, -0.00017230000000000001
DataValue, -0.37, -0.25, -0.00017726000000000002
DataValue, -0.38, -0.25, -0.00018216
DataValue, -0.39, -0.25, -0.00018658000000000002
DataValue, -0.4, -0.25, -0.00019082000000000002
DataValue, -0.4, -0.25, -0.00019112
DataValue, -0.39, -0.25, -0.00018786
DataValue, -0.38, -0.25, -0.00018444000000000002
DataValue, -0.37, -0.25, -0.00018058
DataValue, -0.36000000000000004, -0.25, -0.00017644
DataValue, -0.35000000000000003, -0.25, -0.00017230000000000001
DataValue, -0.34, -0.25, -0.00016776
DataValue, -0.33, -0.25, -0.000163
DataValue, -0.32, -0.25, -0.0001582
DataValue, -0.31, -0.25, -0.00015316
DataValue, -0.3, -0.25, -0.00014800000000000002
DataValue, -0.29000000000000004, -0.25, -0.00014274
DataValue, -0.28, -0.25, -0.00013738000000000002
DataValue, -0.27, -0.25, -0.00013178000000000002
DataValue, -0.26, -0.25, -0.0001262
DataValue, -0.25, -0.25, -0.00012066000000000001
DataValue, -0.24000000000000002, -0.25, -0.0001149
DataValue, -0.23, -0.25, -0.00010926000000000001
DataValue, -0.22, -0.25, -0.00010364
DataValue, -0.21000000000000002, -0.25, -9.7482E-05
DataValue, -0.2, -0.25, -9.2194E-05
DataValue, -0.19, -0.25, -8.67E-05
