
SetupTitle, (c2) Transfer curve in LGP
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, Vg
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0.60000000000000009
TestParameter, Output.Graph.XAxis.Right, -0.60000000000000009
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, Id
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, Vd, Vg, Id
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/20/2024 01:34:52
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, s20c6
MetaData, TestRecord.LinkKey, 1e189e1f-c520-411a-af49-a77a549e4eff
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, Vg
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0.1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, -0.4
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, Id
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -0.0018
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, -1E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 1.005586592178771
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 1.005586592178771
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 1.005586592178771
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.005586592178771
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.2
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.005586592178771
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR/AS, Name=Vg, Direction=Double, Linear/Log=LINEAR, Start=100 mV, Stop=-400 mV, Step=-10 mV, No. of Steps=51, Compliance=100 mA, Pwr Comp=1	[VAR2] Unit=SMU2:HR/AS, Name=Vd, Start=-250 mV, Stop=-250 mV, Step=0 V, No. of Steps=5, Compliance=100 mA, Pwr Comp=1
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, Vd	-0.25,-0.25,-0.25,-0.25,-0.25	-0.25	0	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, Vd, Vg, Id
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, (c2) Transfer curve in LGP
Dimension1, 102, 102, 102
Dimension2, 5, 5, 5
DataName, Vg, Vd, Id
DataValue, 0.1, -0.25, -1.2888000000000001E-05
DataValue, 0.090000000000000011, -0.25, -1.5994E-05
DataValue, 0.08, -0.25, -1.9676E-05
DataValue, 0.07, -0.25, -2.415E-05
DataValue, 0.060000000000000005, -0.25, -2.9584E-05
DataValue, 0.05, -0.25, -3.567E-05
DataValue, 0.04, -0.25, -4.2718E-05
DataValue, 0.030000000000000002, -0.25, -5.1024000000000005E-05
DataValue, 0.02, -0.25, -6.0208000000000004E-05
DataValue, 0.01, -0.25, -7.0498E-05
DataValue, 0, -0.25, -8.2406E-05
DataValue, -0.01, -0.25, -9.5432E-05
DataValue, -0.02, -0.25, -0.00010960600000000001
DataValue, -0.030000000000000002, -0.25, -0.00012828
DataValue, -0.04, -0.25, -0.00014544000000000002
DataValue, -0.05, -0.25, -0.00016416
DataValue, -0.060000000000000005, -0.25, -0.00018448000000000002
DataValue, -0.07, -0.25, -0.00020712
DataValue, -0.08, -0.25, -0.00023114
DataValue, -0.090000000000000011, -0.25, -0.00025652
DataValue, -0.1, -0.25, -0.00028464
DataValue, -0.11, -0.25, -0.00031438
DataValue, -0.12000000000000001, -0.25, -0.00034518
DataValue, -0.13, -0.25, -0.00037856
DataValue, -0.14, -0.25, -0.00041410000000000004
DataValue, -0.15, -0.25, -0.00045040000000000005
DataValue, -0.16, -0.25, -0.0004891
DataValue, -0.17, -0.25, -0.00053026000000000006
DataValue, -0.18000000000000002, -0.25, -0.00057170000000000007
DataValue, -0.19, -0.25, -0.000615
DataValue, -0.2, -0.25, -0.00066112000000000007
DataValue, -0.21000000000000002, -0.25, -0.00070772
DataValue, -0.22, -0.25, -0.0007554
DataValue, -0.23, -0.25, -0.00080568
DataValue, -0.24000000000000002, -0.25, -0.0008568400000000001
DataValue, -0.25, -0.25, -0.00090842000000000006
DataValue, -0.26, -0.25, -0.00096220000000000008
DataValue, -0.27, -0.25, -0.00101706
DataValue, -0.28, -0.25, -0.00107044
DataValue, -0.29000000000000004, -0.25, -0.00112586
DataValue, -0.3, -0.25, -0.001194
DataValue, -0.31, -0.25, -0.0012482
DataValue, -0.32, -0.25, -0.0013052
DataValue, -0.33, -0.25, -0.0013624
DataValue, -0.34, -0.25, -0.001418
DataValue, -0.35000000000000003, -0.25, -0.0014758
DataValue, -0.36000000000000004, -0.25, -0.0015336
DataValue, -0.37, -0.25, -0.00159
DataValue, -0.38, -0.25, -0.0016460000000000001
DataValue, -0.39, -0.25, -0.0017046000000000001
DataValue, -0.4, -0.25, -0.0017604
DataValue, -0.4, -0.25, -0.0017622
DataValue, -0.39, -0.25, -0.0017132
DataValue, -0.38, -0.25, -0.0016634
DataValue, -0.37, -0.25, -0.0016116000000000001
DataValue, -0.36000000000000004, -0.25, -0.001557
DataValue, -0.35000000000000003, -0.25, -0.0015022
DataValue, -0.34, -0.25, -0.0014482
DataValue, -0.33, -0.25, -0.0013926000000000001
DataValue, -0.32, -0.25, -0.0013362
DataValue, -0.31, -0.25, -0.001281
DataValue, -0.3, -0.25, -0.0012258
DataValue, -0.29000000000000004, -0.25, -0.0011696
DataValue, -0.28, -0.25, -0.0011136
DataValue, -0.27, -0.25, -0.0010606
DataValue, -0.26, -0.25, -0.0010066
DataValue, -0.25, -0.25, -0.00095056
DataValue, -0.24000000000000002, -0.25, -0.00090006
DataValue, -0.23, -0.25, -0.00084796
DataValue, -0.22, -0.25, -0.0007977
DataValue, -0.21000000000000002, -0.25, -0.00074946000000000008
DataValue, -0.2, -0.25, -0.00070128000000000009
DataValue, -0.19, -0.25, -0.00065428
DataValue, -0.18000000000000002, -0.25, -0.00060916000000000008
DataValue, -0.17, -0.25, -0.00056646000000000008
DataValue, -0.16, -0.25, -0.00052388
DataValue, -0.15, -0.25, -0.00048324
DataValue, -0.14, -0.25, -0.00044526
DataValue, -0.13, -0.25, -0.00040862
DataValue, -0.12000000000000001, -0.25, -0.00037226
DataValue, -0.11, -0.25, -0.00033942
DataValue, -0.1, -0.25, -0.00030846000000000004
DataValue, -0.090000000000000011, -0.25, -0.00027824
DataValue, -0.08, -0.25, -0.0002504
DataValue, -0.07, -0.25, -0.00022454000000000002
DataValue, -0.060000000000000005, -0.25, -0.00020078
DataValue, -0.05, -0.25, -0.00017816000000000002
DataValue, -0.04, -0.25, -0.0001574
DataValue, -0.030000000000000002, -0.25, -0.00013886
DataValue, -0.02, -0.25, -0.00012142000000000001
DataValue, -0.01, -0.25, -0.00010514000000000001
DataValue, 0, -0.25, -9.0520000000000007E-05
DataValue, 0.01, -0.25, -7.7442000000000008E-05
DataValue, 0.02, -0.25, -6.6118E-05
DataValue, 0.030000000000000002, -0.25, -5.5864E-05
DataValue, 0.04, -0.25, -4.7024E-05
DataValue, 0.05, -0.25, -3.917E-05
DataValue, 0.060000000000000005, -0.25, -3.2112E-05
DataValue, 0.07, -0.25, -2.6164000000000002E-05
DataValue, 0.08, -0.25, -2.1122000000000002E-05
DataValue, 0.090000000000000011, -0.25, -1.6684E-05
DataValue, 0.1, -0.25, -1.2990000000000001E-05
DataValue, 0.1, -0.25, -1.0792000000000001E-05
DataValue, 0.090000000000000011, -0.25, -1.338E-05
DataValue, 0.08, -0.25, -1.6666E-05
DataValue, 0.07, -0.25, -2.0806E-05
DataValue, 0.060000000000000005, -0.25, -2.5492000000000003E-05
DataValue, 0.05, -0.25, -3.0986E-05
DataValue, 0.04, -0.25, -3.7646E-05
DataValue, 0.030000000000000002, -0.25, -4.5E-05
DataValue, 0.02, -0.25, -5.3402E-05
DataValue, 0.01, -0.25, -6.323E-05
DataValue, 0, -0.25, -7.4278E-05
DataValue, -0.01, -0.25, -8.613E-05
DataValue, -0.02, -0.25, -9.9772E-05
DataValue, -0.030000000000000002, -0.25, -0.00011722
DataValue, -0.04, -0.25, -0.00013330000000000002
DataValue, -0.05, -0.25, -0.00015102
DataValue, -0.060000000000000005, -0.25, -0.00017102
DataValue, -0.07, -0.25, -0.00019280000000000002
DataValue, -0.08, -0.25, -0.00021622
DataValue, -0.090000000000000011, -0.25, -0.00024090000000000003
DataValue, -0.1, -0.25, -0.0002683
DataValue, -0.11, -0.25, -0.00029822000000000003
DataValue, -0.12000000000000001, -0.25, -0.00032848
DataValue, -0.13, -0.25, -0.0003619
DataValue, -0.14, -0.25, -0.0003969
DataValue, -0.15, -0.25, -0.000433
DataValue, -0.16, -0.25, -0.00047212
DataValue, -0.17, -0.25, -0.00051302
DataValue, -0.18000000000000002, -0.25, -0.00055454000000000007
DataValue, -0.19, -0.25, -0.00059872000000000007
DataValue, -0.2, -0.25, -0.00064504
DataValue, -0.21000000000000002, -0.25, -0.00069184
DataValue, -0.22, -0.25, -0.00074044000000000009
DataValue, -0.23, -0.25, -0.00079156000000000007
DataValue, -0.24000000000000002, -0.25, -0.0008426000000000001
DataValue, -0.25, -0.25, -0.00089486
DataValue, -0.26, -0.25, -0.00094964000000000008
DataValue, -0.27, -0.25, -0.00100444
DataValue, -0.28, -0.25, -0.00105932
DataValue, -0.29000000000000004, -0.25, -0.0011169
DataValue, -0.3, -0.25, -0.0011858
DataValue, -0.31, -0.25, -0.0012418
DataValue, -0.32, -0.25, -0.0012994
DataValue, -0.33, -0.25, -0.0013554
DataValue, -0.34, -0.25, -0.0014138
DataValue, -0.35000000000000003, -0.25, -0.0014722000000000001
DataValue, -0.36000000000000004, -0.25, -0.0015292
DataValue, -0.37, -0.25, -0.0015868
DataValue, -0.38, -0.25, -0.0016452
DataValue, -0.39, -0.25, -0.0017012
DataValue, -0.4, -0.25, -0.001757
DataValue, -0.4, -0.25, -0.0017608
DataValue, -0.39, -0.25, -0.0017134000000000001
DataValue, -0.38, -0.25, -0.0016614
DataValue, -0.37, -0.25, -0.001609
DataValue, -0.36000000000000004, -0.25, -0.0015564
DataValue, -0.35000000000000003, -0.25, -0.0015012
DataValue, -0.34, -0.25, -0.0014454000000000001
DataValue, -0.33, -0.25, -0.0013904
DataValue, -0.32, -0.25, -0.0013348000000000001
DataValue, -0.31, -0.25, -0.0012776
DataValue, -0.3, -0.25, -0.0012218
DataValue, -0.29000000000000004, -0.25, -0.0011668
DataValue, -0.28, -0.25, -0.0011104
DataValue, -0.27, -0.25, -0.001055
DataValue, -0.26, -0.25, -0.0010014
DataValue, -0.25, -0.25, -0.00094442000000000007
DataValue, -0.24000000000000002, -0.25, -0.00089364
DataValue, -0.23, -0.25, -0.00084214
DataValue, -0.22, -0.25, -0.00079024
DataValue, -0.21000000000000002, -0.25, -0.00074190000000000009
DataValue, -0.2, -0.25, -0.00069398000000000007
DataValue, -0.19, -0.25, -0.00064634
DataValue, -0.18000000000000002, -0.25, -0.00060126
DataValue, -0.17, -0.25, -0.00055792
DataValue, -0.16, -0.25, -0.00051498000000000006
DataValue, -0.15, -0.25, -0.00047442000000000003
DataValue, -0.14, -0.25, -0.00043630000000000003
DataValue, -0.13, -0.25, -0.00039886
DataValue, -0.12000000000000001, -0.25, -0.00036352000000000004
DataValue, -0.11, -0.25, -0.00033104
